order_item_id,order_id,item_id,quantity
33563,44118,102,1
33564,2590,103,1
33565,19457,106,2
33566,27165,108,2
33567,21021,105,1
33568,42400,108,1
33569,1605,106,3
33570,45369,105,1
33571,42694,108,3
33572,31265,108,1
33573,45167,105,1
33574,34855,105,1
33575,10136,107,2
33576,26620,101,1
33577,3876,103,1
33578,35739,108,2
33579,2664,104,1
33580,31326,106,1
33581,3737,108,2
33582,44164,107,1
33583,22953,103,1
33584,39781,101,2
33585,44019,106,1
33586,3162,101,3
33587,29320,103,2
33588,11039,102,1
33589,39797,108,1
33590,21673,102,1
33591,14354,106,1
33592,9439,108,1
33593,48632,102,1
33594,32650,101,1
33595,41892,103,1
33596,29162,101,1
33597,32658,104,1
33598,2197,104,1
33599,6392,104,2
33600,2024,106,1
33601,17011,107,1
33602,1745,106,1
33603,49603,103,1
33604,9302,104,1
33605,39579,102,2
33606,23726,101,2
33607,23336,102,1
33608,29652,102,1
33609,29067,107,2
33610,49646,106,1
33611,35498,108,3
33612,41667,103,1
33613,27613,102,1
33614,41671,105,1
33615,10235,107,1
33616,43785,106,1
33617,46376,105,1
33618,17246,107,1
33619,37393,105,1
33620,35533,104,1
33621,3216,108,2
33622,48138,103,1
33623,34751,107,1
33624,15401,107,1
33625,27548,106,1
33626,41215,103,3
33627,14038,106,1
33628,6508,106,2
33629,8706,105,1
33630,27721,101,1
33631,18999,103,1
33632,19638,103,4
33633,23793,102,1
33634,25857,104,2
33635,3630,101,1
33636,7944,103,1
33637,28617,106,2
33638,2257,103,1
33639,43594,101,2
33640,4182,107,1
33641,8358,107,1
33642,20427,107,2
33643,32663,105,2
33644,15628,105,1
33645,7050,103,1
33646,23035,108,1
33647,18417,104,2
33648,1780,106,1
33649,12454,107,2
33650,40365,105,1
33651,36060,103,1
33652,24380,105,2
33653,40336,103,2
33654,48828,108,1
33655,37094,101,2
33656,13207,108,1
33657,19341,105,3
33658,44596,108,1
33659,39713,102,1
33660,31921,102,1
33661,44120,104,3
33662,6375,107,3
33663,36590,107,1
33664,39103,108,1
33665,2974,103,2
33666,32114,103,1
33667,34304,107,1
33668,12167,105,2
33669,21989,101,1
33670,16406,102,1
33671,49251,106,1
33672,12581,103,1
33673,17171,105,1
33674,22256,102,3
33675,40245,104,2
33676,41246,101,2
33677,34265,105,1
33678,30507,104,1
33679,5799,105,1
33680,29311,101,2
33681,49728,103,3
33682,43374,102,1
33683,28569,102,1
33684,11796,106,1
33685,28884,104,1
33686,14542,108,3
33687,34796,104,1
33688,19969,101,1
33689,37734,102,2
33690,20620,102,1
33691,7318,105,1
33692,38315,101,1
33693,29994,105,3
33694,9921,107,1
33695,20027,104,1
33696,4082,108,1
33697,42891,106,1
33698,48973,108,1
33699,15307,101,1
33700,8188,108,4
33701,42096,108,1
33702,9578,103,1
33703,47126,107,3
33704,1387,103,1
33705,27486,105,1
33706,46317,103,1
33707,26374,106,2
33708,6738,106,1
33709,2100,108,1
33710,10053,102,3
33711,37275,106,1
33712,30545,107,3
33713,34973,102,1
33714,45431,103,1
33715,2767,104,1
33716,43428,107,1
33717,42027,108,1
33718,12104,104,1
33719,9,106,1
33720,39458,107,1
33721,16467,104,1
33722,43289,103,1
33723,19660,103,1
33724,23031,104,2
33725,2588,104,1
33726,42603,108,1
33727,31884,101,1
33728,21257,108,1
33729,38360,104,2
33730,39952,108,2
33731,6440,102,2
33732,49531,107,1
33733,23802,106,1
33734,27086,105,2
33735,3460,107,2
33736,46975,102,1
33737,25798,105,2
33738,11187,108,1
33739,5859,102,1
33740,10815,103,1
33741,31781,101,1
33742,6145,104,1
33743,5436,102,1
33744,24981,106,1
33745,24229,108,2
33746,23624,103,1
33747,29390,101,1
33748,32243,102,1
33749,23683,102,1
33750,5891,105,1
33751,21373,108,1
33752,43151,103,1
33753,38086,101,1
33754,14348,106,1
33755,14231,106,2
33756,16365,103,1
33757,9975,106,1
33758,28805,104,2
33759,49395,102,1
33760,38371,101,1
33761,37986,106,2
33762,27013,104,1
33763,33457,105,3
33764,2907,107,2
33765,39063,108,1
33766,30535,106,1
33767,8979,105,3
33768,33868,106,1
33769,8479,108,2
33770,47831,104,1
33771,5878,105,2
33772,2268,107,1
33773,34792,104,2
33774,9029,108,2
33775,37405,102,1
33776,3275,104,1
33777,36331,101,3
33778,1431,107,3
33779,41114,104,1
33780,38257,102,2
33781,18562,108,1
33782,12525,104,1
33783,2210,101,1
33784,6260,108,1
33785,44386,107,2
33786,42705,104,1
33787,24151,108,1
33788,36960,103,1
33789,28499,103,4
33790,20616,102,2
33791,7336,101,1
33792,48830,105,1
33793,23077,101,1
33794,36140,104,1
33795,45808,106,1
33796,799,105,2
33797,21180,104,1
33798,9456,102,1
33799,27385,103,1
33800,48832,103,1
33801,47117,105,1
33802,34138,107,3
33803,12284,101,1
33804,21686,106,1
33805,45219,108,1
33806,6702,103,3
33807,22541,108,1
33808,17936,103,1
33809,12057,107,2
33810,21873,104,2
33811,6669,107,2
33812,28458,101,3
33813,16983,107,1
33814,17230,107,2
33815,8831,106,3
33816,7598,106,1
33817,43070,101,1
33818,9242,101,3
33819,23581,103,1
33820,42901,106,1
33821,905,106,2
33822,38483,108,2
33823,32084,103,1
33824,18496,104,1
33825,12690,103,1
33826,14565,101,1
33827,1565,108,1
33828,11820,102,3
33829,8410,102,1
33830,25034,108,2
33831,13044,108,1
33832,18533,106,1
33833,37931,105,2
33834,43289,105,1
33835,49353,101,4
33836,14606,101,1
33837,34128,106,2
33838,29213,106,1
33839,39947,103,1
33840,34801,103,1
33841,3041,103,1
33842,29361,103,1
33843,45565,101,1
33844,6843,108,2
33845,24963,104,2
33846,26151,103,1
33847,26922,102,4
33848,18307,103,2
33849,13076,102,2
33850,40475,102,2
33851,37360,108,2
33852,20064,107,1
33853,31250,107,2
33854,39419,101,1
33855,39556,101,1
33856,20731,108,1
33857,15434,101,2
33858,12106,102,2
33859,39995,108,2
33860,36806,103,1
33861,41013,107,1
33862,47539,106,1
33863,17241,102,1
33864,21637,102,1
33865,44928,108,2
33866,8359,104,2
33867,14096,107,1
33868,185,103,2
33869,47638,104,1
33870,32343,106,1
33871,20651,101,1
33872,6628,108,1
33873,47159,102,2
33874,15614,106,1
33875,36056,105,4
33876,30855,105,2
33877,7309,101,3
33878,39766,105,2
33879,40387,107,3
33880,1188,102,1
33881,48071,101,1
33882,20444,101,1
33883,30192,103,1
33884,22834,108,1
33885,30010,107,2
33886,33056,103,2
33887,46630,103,1
33888,6886,101,1
33889,12887,108,1
33890,8670,106,1
33891,3477,102,1
33892,31254,103,2
33893,32538,108,1
33894,8635,106,2
33895,33306,102,1
33896,1783,107,2
33897,24869,103,1
33898,6549,101,1
33899,6594,104,2
33900,39185,105,1
33901,31461,104,1
33902,28216,106,1
33903,44081,107,1
33904,42106,101,2
33905,3468,101,1
33906,17472,105,1
33907,37669,105,1
33908,48846,108,1
33909,43591,106,3
33910,24446,102,1
33911,24563,104,3
33912,46692,103,1
33913,49200,104,3
33914,4671,104,1
33915,17317,106,1
33916,41135,107,1
33917,8253,107,1
33918,33724,107,1
33919,11745,102,1
33920,31226,104,1
33921,18633,103,2
33922,4582,108,4
33923,2412,103,1
33924,40797,106,1
33925,40220,104,1
33926,23378,101,1
33927,43747,107,1
33928,23679,101,2
33929,36439,105,1
33930,37753,102,1
33931,27383,107,2
33932,23212,103,1
33933,25687,106,3
33934,11342,105,1
33935,13629,101,1
33936,35792,105,1
33937,12555,108,1
33938,5551,108,1
33939,46099,106,2
33940,32661,102,1
33941,48340,106,1
33942,23740,104,1
33943,39868,102,1
33944,8905,103,1
33945,46648,108,1
33946,41618,102,3
33947,49775,108,1
33948,15128,103,1
33949,19224,108,1
33950,9133,102,1
33951,32373,104,2
33952,45080,106,2
33953,24692,106,1
33954,10724,104,3
33955,31359,106,3
33956,41334,101,1
33957,10997,102,1
33958,22632,107,3
33959,41203,103,2
33960,9271,101,1
33961,7375,106,1
33962,14025,104,2
33963,23898,105,1
33964,28222,103,1
33965,29734,101,1
33966,47134,102,2
33967,23290,104,1
33968,1542,104,1
33969,16662,107,1
33970,21691,107,1
33971,28140,102,1
33972,21048,103,2
33973,38341,102,1
33974,19979,103,1
33975,36111,106,3
33976,26088,106,1
33977,47075,107,1
33978,31293,108,1
33979,3529,103,1
33980,36715,103,4
33981,21406,102,2
33982,42650,101,1
33983,7597,105,2
33984,38282,108,1
33985,13988,101,1
33986,21982,101,1
33987,37211,107,2
33988,27436,103,3
33989,40708,101,3
33990,38336,105,1
33991,27864,101,1
33992,36827,101,2
33993,9318,103,1
33994,821,108,2
33995,37803,103,1
33996,10662,104,1
33997,34278,103,1
33998,44132,107,1
33999,28029,103,1
34000,21018,101,1
34001,46732,105,1
34002,5115,101,1
34003,5078,108,1
34004,27917,106,1
34005,32773,103,3
34006,38647,101,1
34007,10352,101,1
34008,22152,105,1
34009,46983,106,2
34010,9078,102,1
34011,13342,104,1
34012,37305,107,1
34013,2946,105,1
34014,36025,102,1
34015,14683,105,3
34016,4613,101,1
34017,33639,103,1
34018,21753,106,1
34019,40338,101,1
34020,24767,103,1
34021,10341,102,1
34022,22037,105,2
34023,19400,102,1
34024,21668,108,1
34025,5203,108,1
34026,18003,101,1
34027,49794,106,1
34028,16007,102,2
34029,4161,102,3
34030,33095,103,1
34031,27964,102,1
34032,18166,105,1
34033,33755,102,4
34034,3192,102,1
34035,42139,107,1
34036,3214,106,2
34037,13152,107,1
34038,35353,107,2
34039,4001,104,1
34040,16376,102,4
34041,19163,101,1
34042,28258,108,1
34043,4224,101,1
34044,5220,105,1
34045,38725,107,2
34046,44595,106,2
34047,37764,103,2
34048,48998,103,2
34049,28476,101,2
34050,25044,104,1
34051,31458,103,1
34052,4209,106,1
34053,19199,104,3
34054,31926,103,2
34055,10510,104,1
34056,16890,106,1
34057,45962,107,1
34058,17668,108,1
34059,14772,108,3
34060,21150,101,3
34061,32293,102,1
34062,21489,108,2
34063,10624,107,1
34064,29753,102,1
34065,40560,101,1
34066,45591,107,1
34067,2612,101,2
34068,8922,102,1
34069,47142,108,3
34070,47464,108,1
34071,38067,104,2
34072,29623,101,1
34073,25157,107,1
34074,11027,108,2
34075,37760,106,1
34076,25672,104,2
34077,27939,104,1
34078,43777,102,1
34079,29235,107,1
34080,44298,104,1
34081,20864,106,1
34082,39965,105,1
34083,30608,106,2
34084,13504,105,1
34085,44555,105,1
34086,14441,108,1
34087,37266,106,1
34088,14273,108,2
34089,28358,101,1
34090,1504,107,2
34091,26222,108,1
34092,29735,103,1
34093,25878,106,2
34094,14796,104,4
34095,19731,107,1
34096,21070,105,1
34097,2668,104,1
34098,25319,101,1
34099,13210,106,1
34100,27491,102,1
34101,31740,107,1
34102,12370,101,1
34103,4758,107,1
34104,39219,104,1
34105,40148,105,1
34106,32971,103,2
34107,14058,106,1
34108,30709,102,1
34109,35296,108,1
34110,15918,107,2
34111,18050,107,1
34112,46547,101,2
34113,17745,104,3
34114,15484,105,2
34115,10416,105,2
34116,35259,105,1
34117,16213,108,1
34118,39857,107,1
34119,12801,107,2
34120,30677,105,1
34121,42588,103,1
34122,12094,107,2
34123,31824,107,1
34124,6228,107,1
34125,479,108,1
34126,9915,103,1
34127,2059,106,1
34128,48784,106,2
34129,6403,103,1
34130,11963,102,1
34131,23424,102,1
34132,30530,104,2
34133,22217,103,1
34134,19609,104,1
34135,32426,106,2
34136,272,101,1
34137,1770,103,1
34138,406,103,1
34139,12717,101,1
34140,28470,102,1
34141,23541,105,1
34142,22764,102,1
34143,41126,103,1
34144,12530,108,2
34145,47385,107,1
34146,19610,106,1
34147,49040,102,3
34148,27432,106,2
34149,47981,102,1
34150,13137,103,3
34151,1057,108,2
34152,23880,101,1
34153,20430,107,3
34154,16099,108,1
34155,28982,103,1
34156,31080,104,2
34157,14372,107,2
34158,6354,105,1
34159,7419,102,1
34160,7583,102,1
34161,13366,105,1
34162,44241,102,2
34163,43850,104,1
34164,19716,105,1
34165,33907,103,1
34166,41579,102,1
34167,11925,107,1
34168,29805,106,1
34169,34544,104,3
34170,28644,101,1
34171,13541,106,1
34172,13959,107,2
34173,8276,105,1
34174,22645,103,3
34175,17888,107,2
34176,44847,106,1
34177,40893,102,1
34178,49755,101,1
34179,40073,108,2
34180,3348,107,1
34181,36696,102,1
34182,13427,103,1
34183,7547,106,3
34184,21496,106,1
34185,43189,106,1
34186,38711,108,2
34187,12478,101,2
34188,3602,102,1
34189,44973,108,2
34190,22097,103,1
34191,49653,105,3
34192,35237,102,1
34193,6066,102,2
34194,22804,105,1
34195,4504,104,1
34196,2467,108,1
34197,12767,102,1
34198,19647,104,1
34199,41966,105,1
34200,46871,107,1
34201,2090,106,3
34202,26552,101,3
34203,34956,108,2
34204,18643,108,1
34205,48806,102,2
34206,9364,107,1
34207,17646,106,1
34208,26695,108,4
34209,12269,108,1
34210,36162,102,1
34211,15977,108,1
34212,1326,103,2
34213,43083,103,1
34214,4439,104,2
34215,37214,104,1
34216,20433,105,1
34217,13338,106,1
34218,2003,105,1
34219,40344,106,1
34220,43234,106,1
34221,21001,105,1
34222,42341,106,1
34223,36270,101,1
34224,7089,107,1
34225,33836,107,2
34226,30397,101,1
34227,16091,107,3
34228,20269,101,1
34229,4860,107,1
34230,21920,101,1
34231,44880,105,1
34232,24829,107,2
34233,18259,104,2
34234,9290,102,1
34235,26776,105,2
34236,41228,108,1
34237,342,104,1
34238,22496,106,2
34239,9824,103,1
34240,34453,101,1
34241,30218,102,1
34242,41198,108,1
34243,3866,102,1
34244,22292,103,1
34245,3454,103,1
34246,21421,102,1
34247,5653,107,1
34248,2815,108,1
34249,29509,102,1
34250,15206,102,1
34251,34368,106,1
34252,29669,104,1
34253,11239,107,1
34254,33318,105,1
34255,30356,102,2
34256,2768,101,1
34257,48772,108,1
34258,9241,106,2
34259,49770,106,2
34260,700,108,1
34261,37173,105,1
34262,26708,107,1
34263,48373,103,1
34264,35250,101,1
34265,14446,103,2
34266,3449,106,2
34267,36694,106,2
34268,10990,102,1
34269,45330,104,2
34270,34162,102,1
34271,26195,102,4
34272,40105,101,1
34273,555,108,1
34274,17108,106,4
34275,9156,108,1
34276,6074,108,1
34277,32051,108,3
34278,41772,103,1
34279,13740,108,3
34280,21759,106,3
34281,3450,101,1
34282,43264,108,1
34283,34402,103,1
34284,43374,101,1
34285,31632,102,1
34286,28734,101,1
34287,41687,106,2
34288,15464,108,1
34289,2903,101,1
34290,3760,108,2
34291,1699,107,1
34292,44357,103,1
34293,11639,107,2
34294,35716,102,1
34295,42093,105,1
34296,32575,105,1
34297,15564,104,2
34298,27953,104,1
34299,31457,108,2
34300,27131,107,1
34301,40966,106,1
34302,44288,102,2
34303,16393,102,1
34304,7899,103,1
34305,41387,107,1
34306,30637,105,2
34307,42767,106,1
34308,31409,107,1
34309,38904,107,1
34310,38980,105,1
34311,13589,107,1
34312,33560,102,4
34313,28824,108,1
34314,48621,101,2
34315,30349,107,1
34316,10869,103,3
34317,32115,105,2
34318,46403,108,1
34319,18315,105,1
34320,14846,103,2
34321,24106,107,1
34322,34629,101,1
34323,29220,104,2
34324,45688,107,2
34325,45218,105,1
34326,42926,106,2
34327,9155,105,1
34328,43075,108,1
34329,45589,104,1
34330,23578,103,1
34331,10510,108,1
34332,40741,103,1
34333,13921,102,2
34334,1549,101,2
34335,29210,107,1
34336,10115,106,3
34337,46582,102,1
34338,24214,103,1
34339,7048,101,1
34340,40780,104,2
34341,28774,103,2
34342,42774,105,1
34343,43772,102,3
34344,23835,104,2
34345,37613,101,1
34346,43795,102,1
34347,47285,101,1
34348,36522,102,2
34349,48117,105,1
34350,45962,107,1
34351,40136,105,1
34352,34381,102,1
34353,2501,107,1
34354,41434,108,2
34355,9599,104,2
34356,12931,107,1
34357,5475,101,1
34358,30734,103,1
34359,25269,102,2
34360,30981,107,1
34361,8253,102,1
34362,32771,106,1
34363,23527,108,1
34364,38491,105,2
34365,37299,103,1
34366,37851,106,1
34367,34816,103,2
34368,28616,104,1
34369,11126,106,1
34370,950,107,1
34371,36582,107,1
34372,27253,101,1
34373,25975,102,2
34374,18059,106,1
34375,48198,106,1
34376,48077,104,1
34377,5584,106,1
34378,3590,108,2
34379,39763,102,1
34380,36439,107,2
34381,21789,101,2
34382,47380,106,2
34383,14038,102,2
34384,14084,104,1
34385,35847,107,1
34386,2287,107,1
34387,26230,101,1
34388,9575,104,1
34389,200,101,1
34390,2990,106,1
34391,22295,102,1
34392,32395,101,1
34393,5321,103,1
34394,26271,108,1
34395,9165,108,1
34396,49344,106,2
34397,34277,101,1
34398,30057,108,1
34399,43736,102,2
34400,8794,105,2
34401,48598,101,1
34402,38153,104,2
34403,1825,102,2
34404,2365,105,1
34405,3651,104,1
34406,39955,104,2
34407,48420,106,1
34408,1425,106,1
34409,4762,106,1
34410,26695,106,1
34411,4042,106,1
34412,32686,104,1
34413,747,107,1
34414,30792,101,1
34415,17218,108,1
34416,40786,102,1
34417,5836,101,1
34418,23945,108,1
34419,1655,105,1
34420,26060,101,1
34421,31887,105,1
34422,49156,103,1
34423,18294,101,1
34424,8514,104,1
34425,37398,105,1
34426,44114,107,1
34427,27629,106,2
34428,8656,106,1
34429,5683,108,2
34430,4724,106,3
34431,40303,106,2
34432,1681,105,1
34433,9120,106,1
34434,45165,106,2
34435,41095,107,1
34436,14917,104,1
34437,31457,107,1
34438,29992,108,2
34439,6783,104,1
34440,45460,101,1
34441,47884,106,1
34442,25793,107,3
34443,39284,105,2
34444,13250,106,1
34445,30008,101,1
34446,28484,105,1
34447,37444,106,2
34448,12428,102,2
34449,35217,101,1
34450,18330,102,2
34451,36722,103,1
34452,42524,104,1
34453,8248,106,1
34454,35184,108,1
34455,25068,106,2
34456,38974,105,3
34457,36807,106,1
34458,13410,102,2
34459,35274,106,2
34460,23004,105,2
34461,6002,103,1
34462,46397,104,1
34463,29578,103,1
34464,992,105,3
34465,33906,108,1
34466,21621,101,3
34467,19282,104,2
34468,35035,103,3
34469,3159,103,2
34470,49093,107,1
34471,571,106,2
34472,46286,103,2
34473,20742,105,1
34474,25920,104,1
34475,41672,107,1
34476,14097,105,2
34477,21129,104,3
34478,34428,101,1
34479,40944,108,1
34480,27078,103,1
34481,2213,101,2
34482,11752,107,1
34483,28741,103,1
34484,4727,108,3
34485,164,107,2
34486,23376,105,1
34487,29168,107,1
34488,10702,101,2
34489,19584,101,1
34490,22895,106,1
34491,40346,104,1
34492,4935,101,1
34493,44636,107,1
34494,13539,107,2
34495,28,104,2
34496,21089,105,1
34497,46351,101,2
34498,18963,101,2
34499,13692,103,2
34500,32934,103,3
34501,49572,101,2
34502,23820,107,1
34503,34930,104,1
34504,48052,104,3
34505,45031,105,2
34506,4301,107,1
34507,35432,108,1
34508,39239,101,1
34509,33174,104,1
34510,40104,105,1
34511,9617,101,1
34512,39090,105,1
34513,46435,103,2
34514,11546,107,1
34515,47678,103,2
34516,238,108,1
34517,36114,102,1
34518,2805,106,1
34519,2373,107,1
34520,36941,103,1
34521,32044,102,1
34522,22912,101,1
34523,20166,106,1
34524,45653,104,1
34525,45838,106,1
34526,18276,108,1
34527,36899,105,3
34528,46237,105,3
34529,47917,104,1
34530,7862,105,1
34531,3988,106,1
34532,45510,104,2
34533,8144,102,1
34534,44966,103,1
34535,47560,107,1
34536,7362,104,2
34537,43548,103,1
34538,31568,107,1
34539,41992,103,3
34540,41852,104,1
34541,23487,107,1
34542,43037,105,1
34543,2545,108,1
34544,34837,104,2
34545,36562,107,2
34546,19467,102,3
34547,836,102,2
34548,24568,105,2
34549,38615,101,1
34550,2914,101,1
34551,42786,106,2
34552,25706,103,1
34553,15128,103,1
34554,12447,102,1
34555,39406,101,1
34556,1856,105,1
34557,19747,105,1
34558,28934,108,1
34559,46885,102,4
34560,47999,108,2
34561,40553,102,1
34562,43745,104,3
34563,49079,103,1
34564,34359,106,1
34565,25928,106,2
34566,3896,104,4
34567,10490,101,1
34568,22011,106,1
34569,42505,101,1
34570,46888,103,1
34571,49790,103,1
34572,45867,108,1
34573,21549,103,1
34574,33829,104,1
34575,22865,101,1
34576,2169,107,3
34577,27394,101,2
34578,22678,108,3
34579,47413,107,1
34580,38433,107,1
34581,42833,101,1
34582,40715,108,1
34583,17114,101,1
34584,44765,108,2
34585,47800,105,1
34586,1048,107,2
34587,23168,105,1
34588,13520,103,1
34589,25495,106,2
34590,29226,103,1
34591,28946,104,2
34592,39153,105,1
34593,45038,105,3
34594,16978,104,1
34595,16981,105,1
34596,11880,106,1
34597,41794,102,1
34598,13661,107,1
34599,19649,104,2
34600,24341,108,1
34601,28232,101,2
34602,15905,107,1
34603,34488,102,3
34604,9333,103,2
34605,8876,103,1
34606,35100,102,1
34607,30681,102,1
34608,25336,108,1
34609,26711,107,1
34610,28984,108,1
34611,45130,106,1
34612,45170,105,4
34613,22013,105,1
34614,18342,101,1
34615,17411,106,1
34616,28206,105,2
34617,3218,101,2
34618,40367,108,1
34619,47349,108,1
34620,13034,106,1
34621,30364,101,1
34622,31761,102,1
34623,16957,107,1
34624,37610,107,3
34625,921,108,3
34626,34283,101,1
34627,37726,106,1
34628,8399,104,2
34629,2248,105,4
34630,14076,105,1
34631,47258,105,1
34632,4083,104,1
34633,26116,104,1
34634,33686,108,1
34635,41328,105,1
34636,28786,104,1
34637,19274,101,1
34638,36605,107,1
34639,45000,107,1
34640,41439,103,1
34641,4753,107,1
34642,28308,104,1
34643,17417,104,1
34644,13322,107,1
34645,27650,105,2
34646,25095,102,1
34647,17028,101,1
34648,28155,105,1
34649,9574,108,1
34650,5613,108,1
34651,20747,108,3
34652,21797,104,3
34653,44021,104,3
34654,48749,102,1
34655,7754,105,3
34656,29049,103,3
34657,3321,104,1
34658,9677,102,1
34659,22521,105,2
34660,48632,106,1
34661,43817,107,1
34662,21013,104,3
34663,14075,106,3
34664,17378,106,1
34665,10016,106,1
34666,10854,107,2
34667,8233,104,2
34668,4097,105,1
34669,37221,108,2
34670,27419,104,2
34671,47264,103,1
34672,9290,105,1
34673,1582,103,2
34674,25630,102,1
34675,17618,108,1
34676,8200,101,1
34677,18281,104,3
34678,10003,103,1
34679,1442,108,1
34680,25625,104,1
34681,19776,103,1
34682,6764,101,1
34683,39372,106,3
34684,47422,104,1
34685,14286,107,3
34686,13307,104,1
34687,46901,102,2
34688,4946,104,1
34689,39757,101,1
34690,2668,102,1
34691,8383,101,2
34692,26986,108,2
34693,35849,107,2
34694,37219,104,1
34695,9840,101,2
34696,15186,108,1
34697,46612,105,1
34698,33277,103,4
34699,1038,103,1
34700,37611,106,1
34701,33925,103,2
34702,13866,103,1
34703,15929,103,2
34704,30962,102,1
34705,34828,102,1
34706,21481,107,1
34707,44186,103,1
34708,38304,107,1
34709,31208,101,2
34710,24406,103,1
34711,31942,105,3
34712,26719,104,1
34713,31074,101,1
34714,7637,107,1
34715,30865,103,1
34716,38803,106,1
34717,13972,101,1
34718,24643,105,1
34719,22315,106,2
34720,747,102,2
34721,42204,107,1
34722,33915,107,2
34723,3594,103,1
34724,27929,107,1
34725,45258,105,3
34726,2675,103,2
34727,28878,106,1
34728,27277,108,1
34729,17083,104,1
34730,6667,105,2
34731,22769,103,1
34732,30590,105,1
34733,29237,101,1
34734,18878,105,1
34735,13010,107,1
34736,31934,102,1
34737,26045,105,2
34738,22982,104,1
34739,37060,108,1
34740,2883,101,1
34741,8868,108,1
34742,40634,102,1
34743,19559,104,1
34744,568,105,3
34745,13872,102,1
34746,25362,101,2
34747,11569,107,1
34748,23062,105,1
34749,34868,106,1
34750,16069,103,1
34751,5108,108,1
34752,7176,108,1
34753,21510,105,1
34754,40429,104,1
34755,38785,102,1
34756,35464,103,1
34757,48179,101,1
34758,44619,105,1
34759,26740,102,1
34760,47951,101,1
34761,46405,107,1
34762,39692,106,3
34763,3089,101,1
34764,45173,102,1
34765,46998,105,2
34766,48448,104,1
34767,38542,108,1
34768,32355,108,2
34769,38734,107,1
34770,11559,108,1
34771,30284,104,2
34772,36868,101,1
34773,45552,108,1
34774,39911,105,2
34775,38963,101,1
34776,26285,108,1
34777,18796,108,2
34778,12764,101,2
34779,3484,102,3
34780,11300,107,1
34781,25669,107,1
34782,27375,105,2
34783,39207,103,1
34784,47785,108,2
34785,40369,105,1
34786,29518,102,3
34787,30701,105,1
34788,12692,104,1
34789,5491,108,1
34790,31700,106,2
34791,28823,104,2
34792,12001,107,1
34793,37100,104,1
34794,12124,104,1
34795,24738,105,1
34796,48250,105,1
34797,38316,103,3
34798,145,101,1
34799,14399,105,1
34800,36039,105,1
34801,21657,101,1
34802,43459,106,1
34803,42165,102,1
34804,32010,105,1
34805,12957,108,2
34806,40960,101,1
34807,45452,105,1
34808,34720,105,1
34809,45358,108,3
34810,1505,104,2
34811,17473,107,1
34812,45730,108,1
34813,22113,102,1
34814,9259,105,1
34815,38123,108,1
34816,45100,107,1
34817,35233,103,1
34818,37850,101,1
34819,101,104,1
34820,32073,103,2
34821,35929,108,1
34822,44050,106,3
34823,48217,101,3
34824,30569,106,4
34825,44093,101,1
34826,19031,103,1
34827,13517,103,1
34828,14060,104,1
34829,46760,104,1
34830,5390,106,1
34831,23206,107,1
34832,4551,102,1
34833,23478,108,1
34834,2908,107,1
34835,3316,107,1
34836,6212,102,1
34837,438,102,2
34838,27438,107,1
34839,8388,101,1
34840,20555,105,1
34841,24848,107,2
34842,5433,106,3
34843,8327,104,1
34844,46767,105,1
34845,31193,103,2
34846,45317,107,1
34847,39022,104,1
34848,39028,107,3
34849,31233,103,1
34850,35804,102,1
34851,11421,104,1
34852,33964,107,1
34853,4509,101,1
34854,26258,108,1
34855,27013,108,1
34856,25676,103,3
34857,26437,108,3
34858,10723,105,1
34859,16340,102,2
34860,28957,107,1
34861,13725,107,1
34862,42754,103,1
34863,29918,101,1
34864,37690,107,1
34865,1313,105,1
34866,42231,104,1
34867,3554,106,1
34868,21916,103,1
34869,4542,105,1
34870,32218,107,1
34871,18210,107,1
34872,47309,101,1
34873,23143,105,3
34874,18699,102,1
34875,47112,101,1
34876,12399,101,3
34877,46577,102,1
34878,9049,103,1
34879,23501,101,3
34880,14018,103,2
34881,15599,106,1
34882,41431,102,1
34883,12222,108,1
34884,27906,103,1
34885,12003,105,1
34886,33380,103,1
34887,19225,106,2
34888,42485,103,3
34889,19216,108,1
34890,5738,101,1
34891,23131,103,2
34892,31955,101,1
34893,48345,106,2
34894,20899,103,1
34895,6906,108,3
34896,12662,108,4
34897,45951,108,3
34898,4252,101,3
34899,9137,108,1
34900,41526,105,2
34901,41267,104,1
34902,44728,105,2
34903,12959,102,1
34904,27849,105,1
34905,25152,106,2
34906,26425,106,2
34907,36424,105,1
34908,24812,105,1
34909,26656,101,2
34910,36193,106,1
34911,23572,107,1
34912,25813,105,1
34913,46123,104,1
34914,7541,102,1
34915,5742,108,1
34916,17995,103,1
34917,28799,105,1
34918,48544,101,1
34919,46081,102,1
34920,18845,104,1
34921,38053,108,4
34922,23664,105,1
34923,6172,102,3
34924,13077,101,3
34925,43074,103,2
34926,40014,102,1
34927,33966,105,1
34928,14564,106,1
34929,41851,107,1
34930,18474,107,1
34931,20772,103,1
34932,27937,104,4
34933,5336,106,1
34934,45495,106,1
34935,8044,105,1
34936,3880,107,1
34937,48217,103,1
34938,6790,104,4
34939,9689,106,2
34940,19705,106,2
34941,29432,102,4
34942,36244,108,1
34943,17556,106,2
34944,13328,101,2
34945,32477,105,4
34946,35520,108,3
34947,28475,107,1
34948,27552,102,1
34949,39774,101,1
34950,9241,103,1
34951,43353,106,1
34952,43759,107,1
34953,25320,103,2
34954,28878,104,2
34955,31663,103,1
34956,8338,106,2
34957,7918,105,2
34958,11853,103,1
34959,1782,101,1
34960,3739,108,1
34961,36975,107,1
34962,31102,101,1
