order_id,customer_id,order_date,store_city,total_amount
20506,4234,2025-03-09 18:03:00,Gdansk,82.8
20507,4255,2025-02-03 22:33:00,warsaw,42.05
20508,8202,2025-07-10 13:03:00,gdansk,51.91
20509,7774,2025-04-20 22:00:00,krakow,58.89
20510,5782,2025-06-03 21:10:00,Poznan,55.26
20511,1206,2025-01-15 21:14:00,warsaw,82.63
20512,4416,2025-02-13 16:29:00,gdansk,84.85
20513,2430,2025-05-12 11:34:00,Warsaw,30.88
20514,7592,2025-06-15 22:11:00,krakow,29.87
20515,1943,2025-03-12 15:32:00,gdansk,15.4
20516,2307,2025-05-24 12:57:00,Warsaw,
20517,1751,2025-07-10 22:21:00,Warsaw,20.4
20518,4292,2025-06-24 07:21:00,krakow,39.5
20519,4799,2025-04-08 07:45:00,Krakow,46.99
20520,8802,15/03/2025 17:37,gdansk,
20521,989,2025-05-23 09:18:00,warsaw,45.31
20522,6555,2025-06-03 22:28:00,gdansk,14.56
20523,9603,2025-05-20 18:43:00,warsaw,16.23
20524,5581,2025-01-15 09:28:00,gdansk,
20525,6384,2025-01-29 10:31:00,warsaw,46.44
20526,1458,2025-01-26 19:59:00,Poznan,10.25
20527,9515,2025-01-25 10:09:00,Poznan,35.31
20528,3525,2025-07-17 08:54:00,Poznan,81.24
20529,3318,2025-01-07 10:10:00,Warsaw,30.78
20530,6237,2025-07-14 11:37:00,krakow,88.75
20531,9906,2025-01-16 09:44:00,warsaw,
20532,2736,2025-04-01 16:14:00,Krakow,58.31
20533,8693,2025-03-30 22:11:00,krakow,41.55
20534,27,20/07/2025 17:04,Warsaw,36.03
20535,7885,2025-01-28 14:43:00,gdansk,34.06
20536,3452,2025-03-13 22:37:00,krakow,27.83
20537,3508,2025-02-07 11:37:00,Warsaw,79.83
20538,4795,2025-01-20 22:17:00,krakow,46.09
20539,8271,2025-02-11 21:21:00,Krakow,30.9
20540,5126,2025-06-20 11:26:00,Krakow,25.88
20541,772,2025-04-15 16:50:00,warsaw,31.53
20542,9284,2025-07-10 14:07:00,Poznan,62.54
20543,3150,17/05/2025 16:44,Warsaw,40.34
20544,6493,21/01/2025 07:52,gdansk,43.01
20545,5032,2025-04-28 14:34:00,Krakow,45.36
20546,1985,2025-05-07 10:37:00,Gdansk,30.13
20547,3493,2025-04-25 11:57:00,Krakow,45.3
20548,9213,03/06/2025 19:39,warsaw,37.43
20549,890,2025-02-12 22:10:00,Gdansk,55.07
20550,9225,2025-07-19 15:39:00,warsaw,50.13
20551,2423,22/04/2025 16:43,gdansk,27.54
20552,7367,2025-01-01 07:01:00,gdansk,44.52
20553,2687,2025-05-08 21:36:00,gdansk,87.82
20554,752,2025-03-31 15:50:00,Poznan,23.46
20555,4447,2025-06-14 19:16:00,warsaw,79.61
20556,536,2025-07-08 16:56:00,gdansk,78.6
20557,7599,2025-01-16 14:29:00,gdansk,46.23
20558,4498,29/05/2025 11:19,Poznan,14.51
20559,7421,2025-03-05 09:47:00,gdansk,75.32
20560,1170,21/02/2025 16:04,warsaw,41.51
20561,7379,23/01/2025 21:19,gdansk,87.1
20562,7984,2025-05-17 15:52:00,Krakow,52.67
20563,4484,2025-05-23 11:47:00,Krakow,83.34
20564,9598,2025-04-12 07:00:00,krakow,52.83
20565,5487,2025-04-21 16:00:00,Warsaw,89.28
20566,5756,2025-07-07 13:34:00,warsaw,79.12
20567,6629,2025-06-04 16:06:00,Poznan,61.3
20568,3213,2025-03-14 17:09:00,gdansk,
20569,7725,2025-03-29 18:43:00,gdansk,43.15
20570,661,2025-03-07 15:13:00,krakow,21.39
20571,7900,2025-03-11 15:14:00,gdansk,71.85
20572,1218,2025-06-22 13:13:00,krakow,80.47
20573,1655,2025-07-17 16:02:00,poznan,58.71
20574,1067,2025-02-24 15:01:00,Warsaw,79.34
20575,4021,2025-05-28 15:58:00,warsaw,67.33
20576,6,2025-06-23 14:47:00,krakow,20.36
20577,212,17/01/2025 16:28,Poznan,
20578,4677,2025-03-20 17:48:00,krakow,45.88
20579,8296,16/02/2025 09:44,warsaw,27.31
20580,800,2025-02-15 16:26:00,krakow,
20581,8344,2025-03-28 10:45:00,krakow,45.77
20582,2068,2025-03-22 21:12:00,gdansk,38.0
20583,7659,2025-05-18 20:26:00,warsaw,29.93
20584,475,2025-02-04 12:16:00,Poznan,72.14
20585,5760,2025-02-05 22:21:00,warsaw,19.55
20586,7597,2025-06-28 20:27:00,Poznan,
20587,1290,2025-03-27 21:48:00,poznan,79.05
20588,71,2025-06-24 20:04:00,Warsaw,21.18
20589,3872,2025-07-07 14:31:00,Poznan,
20590,9358,2025-04-30 13:17:00,krakow,61.17
20591,1149,2025-05-11 09:48:00,poznan,52.12
20592,6708,2025-04-16 14:39:00,warsaw,83.19
20593,2103,2025-05-18 18:57:00,krakow,12.99
20594,2041,2025-06-10 16:19:00,warsaw,
20595,6773,2025-03-24 11:47:00,Warsaw,59.92
20596,710,2025-04-07 15:50:00,Krakow,74.16
20597,5966,2025-02-27 14:54:00,Gdansk,
20598,3848,2025-03-23 11:04:00,gdansk,72.13
20599,9473,2025-04-17 19:50:00,krakow,
20600,1345,2025-07-01 14:47:00,warsaw,44.75
20601,7471,2025-05-13 12:29:00,warsaw,
20602,6085,2025-06-28 15:53:00,krakow,50.97
20603,2433,2025-05-14 13:19:00,Warsaw,61.19
20604,3399,2025-04-13 22:59:00,gdansk,
20605,9087,2025-04-17 18:53:00,warsaw,
20606,6773,2025-06-10 22:10:00,krakow,37.19
20607,1704,2025-05-24 17:50:00,gdansk,
20608,586,2025-06-08 12:00:00,krakow,
20609,8719,2025-04-28 18:13:00,Krakow,16.46
20610,3414,2025-01-17 09:30:00,Poznan,81.51
20611,7902,2025-05-03 09:10:00,warsaw,79.05
20612,5411,2025-02-18 16:30:00,krakow,
20613,9282,2025-06-06 07:49:00,gdansk,87.6
20614,6390,2025-03-02 22:36:00,warsaw,14.09
20615,490,2025-03-22 07:19:00,poznan,69.51
20616,7881,2025-06-08 08:28:00,Gdansk,75.61
20617,3452,2025-06-09 08:38:00,Gdansk,28.2
20618,3380,2025-03-20 19:20:00,Warsaw,27.98
20619,1366,2025-01-25 08:55:00,krakow,77.53
20620,384,2025-07-08 21:56:00,Warsaw,
20621,8446,2025-06-02 07:28:00,Krakow,
20622,5616,2025-06-26 17:36:00,Gdansk,68.44
20623,5431,2025-06-06 11:55:00,gdansk,60.24
20624,9591,2025-05-13 09:18:00,Poznan,17.21
20625,8202,2025-01-16 15:43:00,Warsaw,69.53
20626,6450,2025-06-24 10:19:00,Krakow,52.02
20627,8588,2025-07-13 11:38:00,warsaw,52.14
20628,5577,26/04/2025 20:27,Gdansk,23.08
20629,7706,2025-02-14 18:44:00,gdansk,49.02
20630,4498,25/04/2025 18:56,Warsaw,44.44
20631,9869,2025-04-07 14:13:00,Warsaw,45.99
20632,6135,01/04/2025 18:12,krakow,63.6
20633,2105,2025-03-13 21:30:00,krakow,56.37
20634,8217,09/05/2025 20:44,krakow,68.21
20635,4737,2025-07-06 18:15:00,Poznan,63.31
20636,193,2025-06-28 15:39:00,Poznan,77.63
20637,5556,2025-03-30 08:51:00,Warsaw,60.39
20638,5287,2025-02-17 21:26:00,krakow,57.11
20639,587,2025-04-28 09:35:00,Warsaw,76.98
20640,7217,2025-06-22 07:31:00,Poznan,29.52
20641,1511,2025-03-06 18:45:00,krakow,16.84
20642,5944,2025-02-14 10:54:00,Poznan,50.36
20643,3013,2025-03-23 16:23:00,Gdansk,44.52
20644,1122,2025-06-11 21:30:00,krakow,64.53
20645,4898,15/06/2025 09:19,gdansk,
20646,1729,2025-07-08 07:17:00,warsaw,11.57
20647,3734,2025-07-04 12:46:00,Gdansk,54.57
20648,927,2025-04-22 08:00:00,poznan,22.87
20649,3525,2025-03-15 20:01:00,Warsaw,10.84
20650,7689,04/02/2025 19:14,gdansk,57.11
20651,3802,2025-01-17 18:21:00,gdansk,62.28
20652,628,2025-03-22 20:02:00,gdansk,63.86
20653,7649,2025-06-14 09:00:00,warsaw,38.68
20654,2126,2025-07-12 08:41:00,warsaw,62.01
20655,3346,2025-03-16 11:38:00,Krakow,
20656,4594,2025-05-11 17:45:00,krakow,78.28
20657,170,2025-05-19 12:00:00,Gdansk,47.96
20658,5912,2025-04-09 12:48:00,Poznan,88.13
20659,3700,2025-04-05 11:05:00,gdansk,61.36
20660,5321,2025-02-10 08:11:00,krakow,11.59
20661,931,2025-04-22 13:23:00,Warsaw,14.81
20662,5313,2025-03-20 21:20:00,gdansk,41.07
20663,3231,2025-05-05 16:58:00,Warsaw,64.88
20664,8730,2025-07-17 16:32:00,warsaw,25.88
20665,6541,2025-05-11 14:27:00,gdansk,13.76
20666,1437,2025-01-01 14:47:00,Warsaw,
20667,9639,2025-04-24 20:53:00,warsaw,73.33
20668,5871,2025-04-03 09:15:00,gdansk,16.17
20669,7968,2025-02-12 19:51:00,Poznan,40.81
20670,9718,2025-01-26 21:17:00,Krakow,68.13
20671,3166,2025-02-20 10:19:00,warsaw,37.09
20672,6901,2025-03-06 08:43:00,Krakow,38.38
20673,6948,2025-05-18 09:27:00,Krakow,42.0
20674,1243,2025-06-22 17:07:00,gdansk,71.4
20675,5739,2025-01-08 09:39:00,warsaw,64.41
20676,86,2025-05-12 08:28:00,warsaw,85.28
20677,7749,2025-07-08 22:18:00,krakow,49.74
20678,6268,2025-05-28 11:34:00,warsaw,26.41
20679,7020,2025-01-11 18:03:00,krakow,13.94
20680,6988,2025-05-30 20:56:00,poznan,42.6
20681,5402,2025-07-07 12:48:00,krakow,24.56
20682,2607,2025-02-28 15:58:00,Gdansk,34.96
20683,828,2025-04-26 10:52:00,krakow,77.58
20684,1696,2025-01-09 07:50:00,Poznan,55.81
20685,5805,2025-05-08 17:55:00,warsaw,86.93
20686,8454,2025-02-24 16:09:00,Warsaw,81.54
20687,6008,2025-03-04 12:02:00,Poznan,45.78
20688,7245,07/06/2025 13:29,Warsaw,71.05
20689,3010,2025-06-18 09:35:00,Krakow,79.42
20690,2365,2025-07-16 17:08:00,Gdansk,16.05
20691,7357,2025-04-27 11:58:00,warsaw,71.42
20692,2101,25/04/2025 15:38,warsaw,45.25
20693,5579,2025-05-01 18:10:00,Gdansk,23.64
20694,1117,2025-03-07 18:38:00,Warsaw,23.3
20695,1224,2025-03-13 19:07:00,krakow,76.52
20696,2879,2025-03-27 22:43:00,Poznan,32.2
20697,6435,2025-02-26 09:36:00,poznan,88.31
20698,4793,2025-05-02 21:20:00,Warsaw,31.81
20699,6100,2025-06-07 21:17:00,gdansk,68.49
20700,4628,21/06/2025 08:23,gdansk,20.15
20701,6063,2025-07-09 14:40:00,Gdansk,39.87
20702,1171,2025-01-17 21:39:00,krakow,
20703,6143,2025-04-10 13:25:00,gdansk,39.2
20704,4478,2025-06-23 09:01:00,Warsaw,59.84
20705,8808,2025-02-23 22:18:00,warsaw,23.11
20706,2395,2025-05-02 11:14:00,krakow,
20707,2105,2025-06-13 12:27:00,Gdansk,54.62
20708,149,2025-04-30 10:01:00,gdansk,25.34
20709,5649,11/07/2025 17:00,gdansk,62.38
20710,6256,2025-05-28 07:25:00,gdansk,37.34
20711,4302,2025-06-06 19:15:00,Krakow,
20712,8725,2025-01-11 20:31:00,krakow,47.3
20713,2374,2025-05-21 10:05:00,krakow,44.8
20714,452,2025-05-30 10:55:00,Krakow,
20715,950,2025-07-19 21:24:00,warsaw,47.89
20716,1708,2025-07-08 20:58:00,gdansk,22.96
20717,4318,2025-05-16 21:47:00,gdansk,12.22
20718,5862,2025-01-07 16:03:00,gdansk,39.89
20719,7966,2025-02-21 11:24:00,gdansk,14.0
20720,5984,2025-06-28 21:52:00,gdansk,72.92
20721,7074,2025-01-24 08:05:00,Krakow,33.48
20722,3555,2025-02-04 14:25:00,krakow,21.16
20723,2184,2025-04-09 07:48:00,gdansk,
20724,3913,2025-02-09 13:09:00,gdansk,59.0
20725,5189,2025-04-25 09:29:00,Poznan,34.55
20726,8769,2025-03-18 20:03:00,Krakow,58.55
20727,9817,2025-06-22 16:00:00,gdansk,76.58
20728,6709,2025-05-04 09:54:00,gdansk,64.7
20729,8111,2025-02-13 16:56:00,Warsaw,76.65
20730,4783,2025-05-11 08:46:00,warsaw,16.28
20731,6398,2025-01-11 17:08:00,warsaw,67.77
20732,2047,2025-04-10 20:18:00,krakow,84.31
20733,9550,2025-05-21 21:01:00,krakow,18.5
20734,6033,2025-01-12 11:39:00,krakow,86.41
20735,4183,2025-05-23 11:40:00,warsaw,75.73
20736,7742,2025-07-03 19:13:00,warsaw,13.98
20737,414,2025-05-05 12:53:00,Warsaw,82.8
20738,1843,2025-04-18 09:38:00,Krakow,13.56
20739,1940,2025-02-03 15:24:00,Krakow,16.16
20740,3087,2025-04-19 07:29:00,gdansk,29.54
20741,6787,2025-05-04 20:08:00,warsaw,57.82
20742,4365,2025-06-04 22:16:00,gdansk,65.72
20743,759,2025-06-23 17:06:00,warsaw,51.84
20744,6248,2025-06-15 08:57:00,Poznan,49.11
20745,4636,2025-03-01 08:44:00,warsaw,47.29
20746,7512,2025-03-01 15:38:00,Warsaw,
20747,6343,30/03/2025 15:38,warsaw,73.41
20748,460,2025-07-14 10:18:00,warsaw,79.71
20749,7757,2025-04-16 16:58:00,Warsaw,52.34
20750,1525,2025-07-18 22:34:00,Warsaw,89.27
20751,6244,2025-05-05 08:17:00,Poznan,27.11
20752,54,2025-03-25 09:49:00,gdansk,78.59
20753,2414,2025-05-18 07:59:00,krakow,65.72
20754,9593,27/03/2025 16:52,gdansk,27.76
20755,84,2025-04-26 22:06:00,Warsaw,29.11
20756,4994,2025-06-01 14:32:00,gdansk,39.04
20757,2203,2025-07-20 21:06:00,Warsaw,82.37
20758,5748,2025-07-10 08:31:00,Poznan,11.48
20759,1055,2025-03-17 11:47:00,Warsaw,11.2
20760,7175,2025-06-18 07:14:00,Gdansk,78.87
20761,1245,2025-04-23 07:41:00,gdansk,70.73
20762,3250,2025-07-20 18:21:00,warsaw,22.34
20763,1433,2025-03-01 08:06:00,krakow,56.73
20764,8790,2025-04-24 10:53:00,Poznan,87.87
20765,2318,2025-07-20 10:42:00,warsaw,39.01
20766,5510,2025-02-05 18:05:00,krakow,55.29
20767,291,2025-05-05 12:37:00,gdansk,36.88
20768,6202,2025-06-03 19:03:00,Gdansk,10.45
20769,4271,2025-01-04 20:31:00,Poznan,16.99
20770,1904,2025-06-06 20:57:00,gdansk,19.27
20771,3033,2025-05-10 18:22:00,warsaw,80.5
20772,5549,2025-03-25 21:36:00,krakow,88.92
20773,2017,2025-02-09 17:57:00,krakow,76.74
20774,6734,2025-07-02 20:48:00,Poznan,53.79
20775,6760,2025-04-22 09:14:00,gdansk,72.86
20776,865,2025-02-03 22:27:00,Warsaw,58.92
20777,8853,2025-07-17 18:24:00,Warsaw,38.72
20778,8274,2025-04-29 13:42:00,Warsaw,
20779,4848,2025-03-19 18:38:00,warsaw,43.1
20780,4653,01/01/2025 13:40,warsaw,37.78
20781,9078,2025-06-06 12:07:00,Gdansk,37.84
20782,8435,2025-05-04 09:19:00,Krakow,
20783,8599,2025-04-18 15:17:00,krakow,41.65
20784,3349,2025-07-14 11:06:00,Gdansk,46.66
20785,3200,2025-02-17 22:57:00,poznan,86.01
20786,6587,28/06/2025 07:22,gdansk,79.55
20787,5708,2025-04-03 07:33:00,gdansk,54.71
20788,3492,2025-06-28 21:35:00,Warsaw,15.59
20789,6597,2025-01-07 13:26:00,gdansk,84.18
20790,8242,2025-01-31 17:16:00,poznan,36.99
20791,9645,2025-05-27 21:52:00,warsaw,22.21
20792,7573,2025-05-01 13:00:00,Warsaw,63.52
20793,9604,2025-02-20 08:57:00,Poznan,74.44
20794,9228,27/01/2025 14:37,Warsaw,29.09
20795,7174,2025-07-11 21:35:00,krakow,52.63
20796,82,2025-03-25 17:50:00,gdansk,68.97
20797,12,2025-02-02 22:38:00,Poznan,37.42
20798,8389,01/04/2025 07:06,gdansk,10.4
20799,5721,21/04/2025 21:10,krakow,54.08
20800,160,2025-07-11 16:54:00,Gdansk,49.82
20801,7957,2025-05-22 18:09:00,Gdansk,74.18
20802,6031,2025-01-17 18:51:00,Gdansk,52.48
20803,6233,2025-05-14 19:45:00,poznan,44.82
20804,9319,2025-01-15 19:41:00,poznan,81.94
20805,3349,2025-05-21 14:17:00,Gdansk,19.21
20806,6553,2025-05-04 21:33:00,Krakow,55.64
20807,3089,2025-03-23 12:21:00,krakow,58.01
20808,1038,2025-05-10 08:51:00,Warsaw,63.42
20809,807,2025-06-18 11:59:00,warsaw,85.92
20810,4241,2025-06-30 21:18:00,Warsaw,88.92
20811,364,2025-06-07 13:37:00,poznan,11.1
20812,6964,2025-05-14 20:45:00,Warsaw,73.95
20813,1375,2025-04-20 20:06:00,poznan,41.24
20814,7012,2025-01-15 07:15:00,Poznan,33.26
20815,5954,2025-06-23 19:15:00,krakow,59.82
20816,5970,2025-01-31 08:36:00,Poznan,20.04
20817,203,11/05/2025 17:30,gdansk,46.26
20818,4245,2025-02-08 08:53:00,gdansk,45.03
20819,9904,2025-04-28 12:30:00,krakow,83.14
20820,1101,03/04/2025 20:17,Warsaw,67.67
20821,3727,2025-02-27 20:23:00,warsaw,43.0
20822,4703,2025-01-30 16:00:00,Krakow,38.92
20823,8741,2025-04-16 14:09:00,warsaw,66.81
20824,5624,09/04/2025 21:03,gdansk,14.55
20825,2717,2025-05-17 10:10:00,warsaw,66.06
20826,935,2025-04-18 08:17:00,Gdansk,81.16
20827,4126,2025-01-22 18:05:00,krakow,36.1
20828,2693,2025-06-04 19:17:00,Poznan,62.47
20829,836,2025-04-02 22:15:00,Warsaw,54.18
20830,8457,2025-05-24 08:49:00,gdansk,61.82
20831,5427,2025-01-20 18:11:00,Gdansk,61.96
20832,6015,2025-05-04 12:04:00,krakow,58.83
20833,6449,2025-01-18 19:04:00,Warsaw,86.24
20834,6564,2025-02-05 11:08:00,krakow,75.24
20835,3001,2025-01-11 19:36:00,Poznan,33.61
20836,3040,2025-05-16 07:49:00,Poznan,62.3
20837,4282,18/05/2025 16:35,krakow,30.26
20838,3119,2025-04-18 22:43:00,Warsaw,42.68
20839,6313,04/06/2025 08:07,warsaw,24.8
20840,7198,2025-02-06 20:03:00,krakow,
20841,7429,2025-01-06 19:59:00,Warsaw,77.16
20842,8939,17/01/2025 13:26,Gdansk,
20843,8143,2025-02-06 21:19:00,Gdansk,73.38
20844,2431,2025-05-24 21:03:00,warsaw,61.18
20845,570,2025-04-29 11:32:00,warsaw,
20846,6490,2025-06-11 14:57:00,Poznan,31.56
20847,2584,2025-04-29 18:03:00,gdansk,63.76
20848,60,2025-06-25 16:58:00,gdansk,57.13
20849,8439,21/01/2025 11:55,poznan,23.24
20850,1363,2025-06-26 09:54:00,Poznan,70.31
20851,3506,2025-02-09 15:12:00,Gdansk,20.24
20852,286,2025-05-28 18:11:00,Krakow,81.36
20853,7242,2025-07-05 20:42:00,Gdansk,65.49
20854,39,2025-04-14 19:23:00,Warsaw,45.38
20855,3529,2025-07-07 19:25:00,gdansk,
20856,6454,2025-02-05 13:29:00,warsaw,36.27
20857,4658,03/05/2025 12:14,gdansk,57.73
20858,8606,2025-01-01 20:19:00,Krakow,88.61
20859,3532,2025-05-01 13:34:00,krakow,58.51
20860,5963,2025-02-26 14:58:00,Gdansk,41.13
20861,9393,2025-03-16 12:54:00,gdansk,82.17
20862,8278,13/03/2025 22:12,gdansk,45.55
20863,8724,2025-06-26 18:01:00,gdansk,50.34
20864,1881,2025-06-03 14:20:00,warsaw,22.18
20865,6508,2025-07-15 10:20:00,Krakow,16.57
20866,7077,2025-05-31 10:08:00,gdansk,44.15
20867,7310,24/01/2025 07:54,warsaw,39.41
20868,3085,2025-01-01 07:07:00,Krakow,68.96
20869,8577,2025-01-09 19:07:00,Gdansk,79.54
20870,2936,2025-01-27 22:30:00,krakow,83.6
20871,1973,2025-05-30 21:11:00,Poznan,18.14
20872,1160,2025-06-23 19:33:00,Poznan,89.53
20873,1554,2025-05-05 09:02:00,Poznan,53.84
20874,6632,2025-01-30 12:09:00,warsaw,24.16
20875,2692,2025-01-03 11:21:00,gdansk,74.78
20876,5374,2025-01-02 08:13:00,gdansk,33.44
20877,967,2025-01-14 11:55:00,Poznan,31.48
20878,8799,2025-05-26 11:34:00,Gdansk,44.93
20879,3871,2025-05-20 10:39:00,krakow,
20880,2412,2025-02-20 19:24:00,gdansk,39.07
20881,7617,2025-01-07 22:09:00,Warsaw,12.42
20882,4774,2025-03-11 15:50:00,gdansk,84.83
20883,1806,2025-01-16 19:53:00,Warsaw,82.81
20884,7655,2025-05-09 08:34:00,krakow,74.32
20885,9322,2025-05-29 10:44:00,gdansk,59.32
20886,6477,2025-02-15 15:43:00,poznan,42.37
20887,4714,2025-06-02 18:59:00,krakow,36.05
20888,665,2025-01-06 17:38:00,krakow,67.32
20889,8604,2025-03-29 18:06:00,Krakow,83.13
20890,1994,2025-05-22 11:25:00,gdansk,30.76
20891,3827,2025-05-13 21:32:00,Warsaw,40.76
20892,2592,2025-04-03 22:48:00,warsaw,49.36
20893,6525,2025-03-13 19:22:00,warsaw,57.76
20894,4,2025-03-20 17:53:00,Poznan,
20895,3050,2025-02-20 16:29:00,Poznan,61.25
20896,4069,2025-04-18 11:03:00,poznan,64.45
20897,586,05/03/2025 22:08,gdansk,46.82
20898,1632,04/04/2025 11:48,gdansk,32.45
20899,9806,2025-05-31 09:45:00,krakow,61.71
20900,8483,2025-04-09 10:14:00,Poznan,68.18
20901,4642,2025-03-17 09:49:00,warsaw,52.81
20902,9546,2025-01-05 07:18:00,Warsaw,27.82
20903,8853,2025-01-10 12:57:00,Gdansk,78.68
20904,5517,10/01/2025 20:53,krakow,55.0
20905,3890,2025-04-07 18:31:00,Gdansk,77.7
20906,186,2025-01-22 18:25:00,Warsaw,84.48
20907,745,2025-02-19 22:09:00,gdansk,70.0
20908,653,2025-02-18 20:49:00,Warsaw,35.64
20909,124,2025-06-04 21:04:00,krakow,
20910,7037,2025-02-27 12:10:00,krakow,43.69
20911,9185,2025-06-09 12:11:00,warsaw,53.24
20912,6099,2025-05-29 19:14:00,Poznan,76.16
20913,457,2025-06-29 07:31:00,krakow,12.86
20914,474,2025-05-29 18:59:00,Krakow,72.84
20915,9567,2025-05-12 21:06:00,Gdansk,33.75
20916,2836,17/02/2025 18:58,gdansk,78.37
20917,5970,2025-07-18 19:18:00,gdansk,82.8
20918,6681,2025-03-26 10:02:00,Warsaw,33.44
20919,5997,2025-04-10 13:32:00,Gdansk,75.8
20920,9938,2025-01-27 09:35:00,Warsaw,81.73
20921,6047,2025-04-24 07:15:00,Krakow,32.47
20922,7012,2025-04-18 17:35:00,warsaw,56.01
20923,8228,2025-03-15 21:44:00,Warsaw,63.43
20924,6028,2025-04-04 16:00:00,Gdansk,
20925,1766,13/03/2025 15:14,krakow,66.38
20926,5462,2025-04-07 13:09:00,Warsaw,57.41
20927,3007,2025-01-10 14:55:00,Warsaw,84.32
20928,4186,2025-01-24 12:30:00,Warsaw,64.0
20929,8499,02/07/2025 21:25,warsaw,61.92
20930,2930,2025-05-14 07:27:00,gdansk,19.92
20931,9048,2025-04-03 10:56:00,warsaw,71.11
20932,8926,2025-04-24 14:10:00,Poznan,44.96
20933,5641,2025-03-17 21:29:00,Gdansk,53.16
20934,1668,2025-07-08 20:03:00,warsaw,71.22
20935,2920,2025-02-01 17:41:00,warsaw,71.5
20936,8321,2025-07-18 19:52:00,Gdansk,47.11
20937,1560,24/01/2025 21:29,Poznan,46.96
20938,3715,2025-04-07 14:16:00,Warsaw,12.42
20939,7245,2025-02-07 11:50:00,Poznan,83.56
20940,9518,2025-04-20 19:48:00,warsaw,75.22
20941,5818,2025-07-10 11:01:00,gdansk,43.28
20942,1916,2025-01-08 22:13:00,krakow,86.75
20943,7704,2025-04-21 17:45:00,warsaw,68.47
20944,3892,2025-03-20 08:38:00,Gdansk,82.4
20945,4941,2025-06-11 10:11:00,gdansk,65.98
20946,152,2025-03-07 16:07:00,Krakow,38.1
20947,9171,2025-05-20 16:09:00,gdansk,75.46
20948,4357,2025-05-25 07:09:00,gdansk,14.88
20949,127,2025-04-15 20:11:00,Poznan,10.37
20950,7445,2025-02-07 16:01:00,gdansk,14.79
20951,1807,2025-05-17 18:07:00,Krakow,
20952,2049,26/04/2025 17:54,Warsaw,42.74
20953,7377,2025-03-09 07:10:00,krakow,46.93
20954,4405,2025-03-31 17:17:00,Poznan,
20955,459,2025-04-22 17:58:00,krakow,64.18
20956,7322,2025-06-07 11:21:00,warsaw,28.98
20957,7890,2025-07-19 18:02:00,Krakow,70.44
20958,2764,2025-05-17 14:17:00,gdansk,61.62
20959,5123,2025-05-12 16:21:00,gdansk,26.94
20960,9981,2025-03-23 17:39:00,Warsaw,25.16
20961,830,2025-05-01 17:10:00,warsaw,34.45
20962,4582,2025-05-29 16:03:00,Krakow,71.42
20963,4710,05/04/2025 18:41,warsaw,26.64
20964,5458,2025-06-27 17:31:00,gdansk,12.69
20965,9312,16/05/2025 07:05,Krakow,69.12
20966,5650,2025-05-20 15:42:00,gdansk,33.35
20967,6728,2025-03-15 15:46:00,gdansk,52.06
20968,4781,2025-03-03 15:22:00,gdansk,42.16
20969,6837,2025-01-06 11:49:00,krakow,48.82
20970,5558,2025-02-25 17:04:00,warsaw,89.88
20971,8890,2025-04-01 11:39:00,poznan,36.04
20972,7181,2025-04-22 07:18:00,gdansk,66.95
20973,2735,2025-06-07 20:09:00,warsaw,54.1
20974,6810,19/01/2025 07:20,Gdansk,
20975,3546,2025-05-10 19:04:00,Poznan,33.68
20976,3459,2025-06-06 19:50:00,krakow,30.66
20977,2407,2025-06-30 12:43:00,Krakow,30.27
20978,750,2025-03-13 11:14:00,Warsaw,81.26
20979,1352,2025-01-13 20:21:00,gdansk,22.32
20980,7917,2025-05-17 19:34:00,krakow,33.8
20981,8153,2025-04-12 13:56:00,gdansk,18.34
20982,6852,2025-03-29 22:31:00,Gdansk,69.84
20983,4123,13/04/2025 11:02,Warsaw,54.28
20984,1913,2025-03-02 16:52:00,warsaw,24.42
20985,9051,2025-03-03 22:58:00,gdansk,55.78
20986,8605,2025-01-15 16:56:00,gdansk,73.74
20987,5873,2025-04-25 12:05:00,Warsaw,36.82
20988,7928,16/07/2025 14:33,Poznan,31.37
20989,2163,07/01/2025 16:13,Gdansk,87.05
20990,5514,2025-01-30 13:53:00,Gdansk,22.72
20991,9007,2025-04-25 16:57:00,krakow,
20992,7531,2025-05-25 19:39:00,krakow,42.78
20993,6201,2025-04-26 21:15:00,gdansk,78.64
20994,2663,2025-07-09 20:40:00,poznan,40.19
20995,2783,2025-01-13 11:50:00,Gdansk,48.89
20996,3770,2025-07-19 14:31:00,gdansk,25.98
20997,3504,2025-05-16 08:08:00,Krakow,21.74
20998,3015,2025-03-15 14:01:00,warsaw,51.22
20999,4248,2025-06-21 16:32:00,poznan,72.48
21000,2655,2025-03-08 19:47:00,warsaw,75.84
21001,2516,09/03/2025 17:03,poznan,18.27
21002,1987,2025-04-26 09:10:00,Krakow,77.83
21003,4231,2025-06-22 17:57:00,warsaw,30.37
21004,1662,2025-03-02 16:34:00,Warsaw,40.96
21005,234,2025-03-19 11:01:00,Warsaw,74.31
21006,9754,2025-07-07 20:16:00,gdansk,88.95
21007,5583,26/03/2025 19:42,gdansk,52.97
21008,2079,2025-07-07 13:13:00,krakow,12.31
21009,4525,2025-03-24 07:02:00,gdansk,
21010,724,2025-04-27 12:41:00,warsaw,82.17
21011,3974,2025-06-26 16:32:00,krakow,
21012,6103,2025-02-09 20:23:00,warsaw,31.35
21013,8299,26/06/2025 15:55,warsaw,40.13
21014,8595,2025-07-10 17:06:00,krakow,70.61
